0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-0.029579835,-0.003532413,2.1244853,-1.1717106,-1.1979198,-0.4751692,0.59966135,-0.55793643,-1.1031533,0.24307321,0.46580192,-0.61925036,0.25416914,1.1129042,-0.7707813,0.019963142,-0.9720369,-1.0841383,-8.0381964e-05,-0.014311621,-0.19593865,0.24668725,-0.6868314,-1.106169,-0.015051368,0.07217518,-0.83026916,-0.7325315,0.07922456,0.85329187,0.08529625
-0.05876936,-0.10013734,1.8593608,-0.57893115,-1.3926071,-0.60805434,0.55891174,-0.28330672,-1.2440413,0.028684117,0.72842777,-0.57671046,0.6896602,1.3688201,-0.4595981,0.25344342,-0.5233036,-1.8570241,0.58869964,-0.3128563,-0.576797,0.055993382,-0.75350016,-0.8480235,0.26462674,-0.36451584,-0.67843086,-0.74760264,-0.10932704,0.9553864,0.049102318
-0.05814265,0.26338756,1.7859217,-0.63364565,-1.4510227,-0.4024343,0.51723105,-0.26827383,-1.2211725,-0.030513126,0.55248976,-1.0198569,0.34919605,1.1390872,-0.291905,-0.022267569,-0.7756274,-1.4922549,0.36655658,-0.33020428,-0.39107072,0.6124573,-0.7829108,-0.75055486,-0.101327404,0.24130371,-0.80582917,-1.1718453,0.032742206,1.0472838,0.42299998
0.5666211,0.008357513,2.279715,-0.70021594,-0.9995148,-0.24730645,0.3469062,-0.31097504,-0.77848786,0.13445447,0.118612394,-0.48518747,0.20535432,1.3839905,-0.3086301,-0.047585435,-0.8247001,-1.6427387,0.5705602,0.29776493,-0.9663403,0.24881946,-0.78146356,-0.90591747,-0.0020008066,-0.39921048,-0.7726021,-0.8645784,0.111014105,0.81882685,0.24356197
-0.17094396,0.12940423,1.9940972,-0.96527535,-1.1316626,-0.4909809,0.7063775,-0.36661124,-1.4185227,0.048705947,0.6987766,-0.77964216,0.56156665,1.0190804,-0.70258075,0.16186742,-0.74173623,-1.3263551,-0.008356609,-0.30258244,-0.40233988,0.20942678,-0.9216949,-1.052925,0.07876701,-0.08155347,-0.8709869,-0.5418609,0.015502452,0.81376463,-0.06165847
-0.17362754,-0.36860117,2.161831,-1.1014825,-1.3473381,-0.5597378,0.8530577,-0.66091555,-1.5434592,0.23319227,0.6897304,-0.5911811,0.7340045,0.96689737,-0.43779835,0.14086854,-0.4931649,-0.7299836,0.27519658,-0.18249056,-0.2853662,0.01711845,-0.8241547,-1.1680224,0.3730899,-0.22003588,-1.0892637,-0.48557892,-0.29167026,0.47017655,0.40346307
0.1609904,-0.42010066,1.8712497,-1.0309126,-1.6063049,-0.25969085,0.19683065,-0.22697127,-1.0330848,0.40776047,0.41437355,-0.5935696,0.522034,0.8626505,-0.79743445,-0.029787503,-0.9626528,-1.2044334,0.2617745,0.046512783,-0.5705508,0.47437087,-0.5074982,-0.7468163,-0.32843113,-0.019801645,-1.024823,-0.74575865,-0.06880327,1.560961,0.02307465
0.94453627,-0.72524655,2.0914278,-0.78944004,-1.1031426,-0.8932352,0.8463238,-0.14210828,-1.1710467,0.35744938,0.7772469,-0.8425375,0.41977838,1.3438449,-0.5029528,0.40718657,-0.7768816,-1.0994965,0.5099793,0.14009888,-0.57486814,-0.15217818,-0.34827694,-0.83310235,0.24111167,0.017126752,-0.8014456,-0.69183016,0.18794332,0.6114208,0.352131
0.8931517,-0.32057217,2.5177598,-0.44086185,-1.0943127,-0.49323222,0.32817626,-0.41781265,-0.66150033,0.2024265,0.2797222,-0.5491787,-0.046978075,0.8278099,0.46622166,0.051833946,-0.92111325,-1.5907321,0.2921918,0.2872728,-1.0007523,0.16064134,-0.73383147,-1.1957885,0.06985185,-0.3077225,-0.6881279,-0.8864303,0.1767463,0.8453432,0.03289547
0.097101,-0.5359011,1.839938,-0.91483355,-1.1866387,-0.57911074,0.75202906,-1.0001258,-1.5922091,0.17570348,0.57118833,-1.0150459,0.62616795,0.5328529,-0.40569386,0.05797069,-0.24408239,-1.391369,0.27009535,-0.06945976,-0.4725437,0.2555601,-0.851822,-1.194976,0.21257563,0.17175439,-1.1268051,-0.59083265,0.004216704,0.58960074,0.012978628
0.8323781,-0.37763086,2.2998931,-0.4426495,-1.2223421,-0.39169416,0.23491544,0.018600207,-0.8981427,0.34606963,0.30493826,-0.57508224,0.25787464,0.75042015,0.3150555,-0.039250933,-0.94210184,-1.630705,0.22793306,0.36249372,-1.0171689,0.2170514,-0.7302963,-1.0987757,-0.008331841,-0.25127262,-0.7222222,-0.86112475,0.059310373,0.9025264,-0.20631495
0.037945382,0.3096383,2.307635,-1.0103196,-1.1518922,-0.03998829,0.39746308,-0.40597662,-1.3487784,0.28420866,0.5776779,-0.43896714,0.559727,1.3539048,-0.60064805,0.13951592,-0.78700745,-0.94855416,0.08356544,0.090021,-0.54674107,0.21376817,-0.71347773,-0.90628624,0.23713087,-0.40714374,-0.8548776,-0.6569835,0.15827793,0.76857466,0.08016444
-0.31405008,-0.11428044,1.8047373,-0.86544216,-1.2909952,-0.4826066,0.69670075,-0.31947616,-1.5078478,0.40756145,0.6994102,-0.77095836,0.7567825,1.0427836,-0.58696723,0.2615978,-0.6753862,-1.5146742,0.2956639,-0.38891625,-0.5382996,0.01344429,-1.1490096,-0.77811605,0.116845705,0.024376193,-0.6251526,-0.56346035,-0.048415903,0.9255802,0.037594132
0.9546438,-0.08973478,2.6363056,-0.56494534,-1.0535423,-0.58970994,0.48140368,-0.18309437,-0.94911015,-0.011823836,0.49221048,-0.42107737,0.19848275,0.8690396,0.18225256,0.19562945,-0.85540074,-1.192545,0.2679093,0.17081556,-1.0023177,-0.03780785,-0.60370034,-1.1226776,0.20574956,-0.42781076,-0.70173204,-0.8887394,-0.010797646,0.73365253,-0.13967296
-0.1395378,0.102893285,1.9226296,-0.9789525,-1.2807506,-0.5178434,0.69889796,-0.45281315,-1.5299028,0.049470898,0.6021973,-0.8423675,0.5406034,1.1260853,-0.76773494,0.1454345,-0.6777691,-1.1720701,0.233703,-0.28165308,-0.535102,0.044158265,-0.7713643,-0.7536443,0.030197674,-0.10643078,-0.8512307,-0.7021994,0.27256808,0.88510257,-0.01969798
-0.15264215,0.20727716,2.0853837,-0.73884654,-1.408427,-0.6243436,0.46340337,-0.5947165,-1.1361499,0.50372684,0.85710555,-0.46850124,0.45485738,1.4501498,-0.3713788,0.25020617,-0.6883448,-1.189669,0.2411497,-0.2830915,-0.45376,-0.03981869,-0.68347055,-0.69307923,0.33221304,-0.2936709,-0.67887723,-0.7803474,-0.17946534,0.94036686,0.08503408
0.48082247,-0.10145838,2.0545812,-1.0024611,-0.83571815,-0.41375455,0.57761663,-0.41941437,-1.8408833,0.30795237,0.7853621,-0.6611067,0.79776424,1.0018885,-0.716013,0.28524044,-0.5332332,-0.9814256,0.23016272,-0.072295256,-0.5841779,0.0718235,-0.7882097,-0.7804314,0.2097215,-0.39605063,-1.0212908,-0.76015466,-0.027155515,0.68989795,0.12712112
0.69666654,0.22780836,2.0614583,-0.9905389,-1.4568626,-0.06721262,0.12283058,0.21837388,-1.1618425,0.13055287,0.357545,-0.42949116,0.4484047,1.6855063,-0.5491077,-0.033272628,-0.61952364,-1.4734508,0.6329299,0.46036133,-0.75147647,0.28129375,-0.16818076,-0.8237198,0.21618974,-0.13794087,-0.8577438,-0.6685244,-0.1607525,0.79612154,0.17173159
-0.18883723,-0.13193472,1.6551548,-0.7097514,-1.6295756,-0.6335521,0.6256342,-0.68127435,-1.2229482,0.05897022,0.7620568,-0.788568,0.67095363,0.9249625,-0.19994418,0.113536075,-0.6392339,-1.7486738,0.21458738,-0.43379855,-0.1422448,0.3557539,-0.9556647,-0.94366187,0.043336455,-0.0031416782,-0.8455901,-0.6538446,-0.005650325,0.8272553,0.20444544
0.66456044,-0.33790395,2.1000993,-1.1837097,-1.021309,-0.27023286,0.29794687,-0.18436894,-1.8809587,0.44660196,0.6994893,-0.1750724,0.6816113,0.78711456,-0.5664584,0.5252297,-0.7175988,-0.9397423,0.041953366,0.027956625,-0.73884887,0.13183568,-0.4668553,-0.8629403,-0.24842523,-0.30631474,-1.0188851,-0.928344,-0.04067306,1.0030204,-0.0015407247
0.8530514,-0.32415235,2.3265083,-0.50426036,-1.1426247,-0.5462877,0.26486617,0.063300215,-0.8862051,0.32459992,0.24054325,-0.40569752,0.37458065,0.710139,0.110533066,-0.039072458,-1.0276436,-1.4264429,0.19468084,0.17244151,-0.78813213,0.18930168,-0.6461116,-1.1983209,-0.09973434,-0.2799245,-0.8685978,-0.7628796,-0.052144207,0.976918,-0.024954908
0.50945044,-0.28471038,2.3870177,-0.52664304,-1.1802597,-0.4613644,0.32539052,-0.0029087055,-0.85615504,0.3366531,0.38881516,-0.58678013,0.120912164,0.89651096,0.35215735,-0.07614863,-1.0311217,-1.478189,0.094695725,0.16500686,-0.7707367,0.03892433,-0.8448023,-1.313364,-0.16184439,-0.09488373,-0.75086206,-0.7752262,-0.10105349,0.6620075,-0.021602446
0.6726488,-0.23322652,2.3376033,-0.47951573,-1.0615226,-0.20181464,0.22106965,-0.3903315,-0.8323897,0.3148787,0.21010245,-0.59796226,0.02941729,0.88646704,0.30319536,-0.07603517,-0.8787409,-1.6070999,0.27669623,0.42892584,-1.0420282,0.4199316,-0.7955476,-1.1609237,-0.06246892,-0.27632785,-0.83801955,-0.8704334,0.10243594,0.85244715,0.086119145
0.65597993,-0.3630879,2.3164418,-0.36299554,-1.2157143,-0.35308322,0.23042008,-0.84835565,-0.7455139,0.29976788,0.47301054,-0.6292902,-0.031651396,0.8600717,0.60402495,0.18980676,-0.84169817,-1.6482898,0.26092246,0.1752409,-0.92923665,0.29536894,-0.62631917,-0.9992575,0.05588583,-0.2699128,-0.8073567,-1.0120969,0.06681313,0.8679554,0.013840679
1.0352312,-0.40346828,2.2225845,-0.6991297,-1.3396564,-0.49426758,0.29866362,0.043319963,-0.7809532,0.32710248,0.34645057,-0.41631973,0.45427716,1.4132949,-0.09836886,0.020197842,-0.90380436,-1.4154447,0.39465356,0.2553761,-0.8942264,0.040793605,-0.2664309,-0.8903515,0.21830843,-0.18523246,-1.0492475,-0.6157704,-0.026270699,0.45264885,0.10047463
0.1657536,-0.4090533,1.8158611,-1.149177,-1.3222237,-0.59216243,0.8659414,-0.59559005,-1.6256343,0.11446051,0.460368,-0.84778744,0.8867242,0.79647565,-0.5413865,-0.13903992,-0.53482175,-1.2707624,0.27633578,-0.088579476,-0.2305196,0.26684007,-1.0557724,-0.9817045,0.19924147,0.0029789107,-1.0742304,-0.6171556,-0.028391415,0.41793594,0.35347092
0.6842233,-0.37016857,2.320523,-0.5658189,-1.3008043,-0.47414824,0.3332174,0.09756688,-0.7378112,0.24118821,0.12686884,-0.37900725,0.22844556,0.6709892,0.26188576,0.23547173,-0.9811107,-1.52389,0.26932174,0.27323526,-0.9703406,0.052448213,-0.77166677,-1.2576329,0.07529907,-0.14959317,-0.6389571,-0.7382549,0.049662728,1.0977485,0.03479884
0.062003996,-0.08906194,2.5789506,-1.232156,-1.0731452,-0.36667567,0.7256692,-0.4249349,-1.5579054,-0.040989287,0.47064847,-0.63032824,0.6552817,1.0143505,-0.486871,-0.08243698,-0.7627812,-0.56791943,0.11433778,-0.06637436,-0.2783317,-0.08327076,-0.8224437,-1.2025592,0.1640162,-0.14897542,-0.9852045,-0.6264724,-0.083349,0.4381269,0.29321536
0.78426623,-0.29238647,2.4823778,-0.47004718,-1.323699,-0.5072639,0.36930376,-0.008266594,-0.84195924,0.12644838,0.0974542,-0.6907987,0.23766997,0.7746489,0.42782465,-0.08100986,-1.0142838,-1.4618921,0.12746334,0.03241943,-0.6219648,-0.006729769,-0.7511763,-1.1304909,-0.12339948,-0.19551273,-0.7543324,-0.98128456,0.14092089,0.8086081,-0.15653826
0.19875675,0.32055596,2.1804245,-1.107165,-1.1346103,-0.12000976,0.3597698,-0.5693719,-1.3500544,0.21021025,0.6761347,-0.701179,0.42186093,1.3748357,-0.89096445,0.10304744,-0.75380915,-1.0800068,0.020355,0.18982401,-0.40264088,0.20589039,-0.7128727,-0.8726027,0.24646491,-0.105651096,-0.8603099,-0.6669818,0.21449377,0.7471272,-0.019364178
-0.20074512,-0.16792147,1.837236,-0.7347474,-1.5255928,-0.5017601,0.7150871,-0.64267296,-1.2932249,0.10116966,0.8323699,-0.6591523,0.6676167,1.0546461,-0.11872334,0.2819699,-0.56473887,-1.50245,0.13367113,-0.45419228,-0.23853894,0.20884766,-0.9477571,-0.82190967,0.1687423,-0.4169457,-0.85032225,-0.7778038,-0.17001984,0.85681427,0.15515997
0.75771314,-0.2916025,2.3480945,-0.46837363,-1.110667,-0.41564935,0.19339544,-0.31198773,-0.8918745,0.39593902,0.2532907,-0.3706288,0.111934304,0.7759788,0.41207185,0.057557013,-0.96709645,-1.5681552,0.1059195,0.30155796,-0.90641797,0.14235072,-0.7817682,-1.2206562,0.11671985,-0.31274036,-0.704166,-0.9562514,-0.08746696,0.8498516,-0.09031606
-0.10371322,-0.23375386,1.7093275,-0.7486546,-1.2000803,-0.6825003,0.78071576,-0.6547579,-1.4554044,0.079467975,0.8556405,-1.0069964,0.85429084,0.9716179,-0.64478135,0.18172427,-0.44153827,-1.6170641,0.47326002,-0.30724454,-0.36892,0.21911193,-1.0211308,-1.0143629,0.21182108,-0.020956598,-0.9795569,-0.5751731,0.033922642,0.8069876,0.3284592
0.18827152,-0.13309965,2.1170466,-0.85773253,-1.4237249,-0.56709635,0.64292014,-0.9335831,-0.87867534,0.62020916,0.7563612,-0.48641655,0.3138203,1.3470287,-0.11288632,0.47301438,-0.73442715,-0.89169437,0.17207527,-0.13057785,-0.47091275,0.10756032,-0.48144546,-0.9214133,0.3712095,-0.21567337,-1.0123258,-0.4528756,0.056363855,0.41955876,0.45501408
0.059770484,0.0007569505,2.2150843,-1.1071001,-1.1262589,-0.47036254,0.57731897,-0.64450514,-1.3466254,0.19914421,0.8042044,-0.4525892,0.4642303,1.1274488,-0.6547489,0.1910521,-0.7174827,-0.9133285,0.049733207,-0.11025481,-0.43766207,-0.04815313,-0.7502978,-0.7255115,0.13659899,-0.22774091,-0.75849164,-0.75889236,0.17590596,0.7590814,-0.066077925
0.38697118,-0.5854526,1.790591,-1.0827143,-1.3457435,-0.8527566,0.8159056,-1.0053387,-1.4311837,0.34210417,0.59202725,-0.75160056,0.59833807,1.0779489,-0.7739812,-0.03569687,-0.44112659,-1.4650747,0.2840021,-0.037115958,-0.112270705,-0.04354472,-0.891476,-1.0420384,0.31732488,0.08078848,-1.046779,-0.7580225,-0.026975827,0.32310507,0.24211189
0.09029618,-0.44517353,1.9238681,-1.0296773,-1.2394025,-0.6233712,0.95984,-0.673645,-1.5327994,0.11017044,0.50506353,-0.79000384,0.85634875,0.8651892,-0.67264736,-0.023018474,-0.4595962,-1.3020996,0.33331454,-0.10671281,-0.23817566,0.21094711,-1.0125057,-1.0159074,0.33141127,-0.0014123486,-0.9735069,-0.56289,0.004584772,0.504458,0.33116108
-0.1386872,-0.2547725,1.7481333,-0.7876067,-1.6661513,-0.5165739,0.53842163,-0.75267214,-1.0276836,0.24981411,0.7089673,-0.5695718,0.3251788,1.1541753,-0.40520012,0.32532448,-0.71178263,-1.3540571,0.08006551,-0.28692654,-0.39529952,0.30935082,-0.7292963,-0.79112715,0.22024716,-0.5831205,-0.95123005,-0.6941575,0.1595899,1.0540285,0.08754255
-0.03308302,-0.25628844,1.6904478,-1.047463,-1.4542147,-0.72679484,0.8944892,-0.6526427,-1.4634435,0.20246801,0.65429616,-0.70984584,0.734821,0.7909496,-0.45774674,0.12937513,-0.3987318,-1.5091605,0.33822265,-0.042883623,-0.12843026,0.18406081,-1.1133496,-1.0339612,0.34630018,-0.074501656,-0.803518,-0.6142657,0.1947436,0.624629,0.26924983
0.13268669,-0.090402,1.8399092,-1.249192,-1.0535864,-0.6184674,0.9579043,-0.68162805,-1.8730228,0.05507852,0.4538009,-0.75142235,0.66653806,0.7375417,-0.6853551,0.03429139,-0.44978213,-0.9415091,0.31405595,-0.23762567,-0.57919836,0.1678398,-0.75231296,-1.0184437,-0.064469285,-0.18694311,-1.1805996,-0.74988693,0.07553091,0.45580217,0.23588723
0.08178338,-0.4636194,1.9950651,-1.2676173,-1.4196308,-0.68202615,0.9514025,-0.5869904,-1.4301348,0.16769153,0.67100435,-0.7965979,0.5624355,0.8273235,-0.6096819,-0.028082598,-0.6299936,-0.7360551,0.1089762,-0.04750424,-0.12745905,0.10990458,-0.78212565,-1.0221226,0.26352853,-0.054342378,-0.969442,-0.78502053,-0.03947802,0.5172518,0.32274386
-0.021128636,0.25835553,1.9954927,-1.0964932,-1.1876379,-0.5082375,0.6909585,-0.22133894,-1.47829,0.27434817,0.7073627,-0.68239003,0.6434316,1.1183242,-0.825639,0.010952178,-0.81935036,-0.97215974,0.12049024,-0.10946184,-0.38229588,0.19278309,-0.97785366,-0.77503,0.17795405,-0.33695608,-0.7755314,-0.75262684,0.048521746,0.8925284,0.16440791
0.48864815,-0.26584575,1.8602785,-0.9332465,-1.6789119,0.02632766,-0.11750705,-0.16150029,-1.199458,0.44271407,0.5276258,-0.52721614,0.4839545,1.059869,-0.53236556,0.09793526,-1.0152944,-1.34363,0.19328071,0.041171707,-0.6131711,0.44160444,-0.06926906,-0.74845695,-0.36253828,0.15196031,-1.1479713,-0.80207086,-0.07431471,1.1626496,-0.15600294
0.98292327,-0.5282198,1.8214959,-0.7143385,-1.2648011,-0.582027,0.47654712,0.20972691,-0.8835965,0.48079646,0.2915854,-0.77492887,0.17157745,1.3179228,-0.19441265,-0.16971678,-0.96760136,-1.5878748,0.48073798,0.44105658,-1.0910095,0.2157237,-0.381681,-0.86116594,-0.05330751,-0.104916625,-0.8794045,-0.59645694,-0.07321027,0.39768857,0.14269856
0.032368273,-0.12656508,2.138459,-0.6897717,-1.3585457,-0.37793183,0.29869762,-0.99383295,-1.0133958,0.48388407,1.036436,-0.4449571,0.4268915,1.2988168,-0.15542187,0.25655824,-0.84541136,-0.986922,-0.039416704,-0.02964602,-0.35078183,0.15793577,-0.6998041,-0.8275445,0.46912992,-0.6165352,-0.957407,-0.63938737,-0.051538203,0.8879357,0.18639962
0.040152036,-0.14897142,1.9838685,-1.4161634,-1.3195027,-0.4705113,1.0996639,-0.51758343,-1.8863517,-0.10926572,0.36973014,-0.8791737,0.65684396,0.7037978,-0.46878773,-0.12530455,-0.36530817,-0.8468059,0.23635536,-0.10154193,-0.26741764,0.37703753,-0.94327056,-1.1091094,0.30168837,-0.06478295,-1.0354164,-0.7078493,-0.09346465,0.303636,0.3486225
0.043094397,0.2837407,1.8401545,-1.252839,-0.9976358,-0.53123105,0.5949107,-0.30077788,-1.80306,0.3209579,0.4470926,-0.6367238,0.4698267,1.266612,-0.7924927,-0.023068596,-0.593221,-1.2091489,0.08937976,-0.10150822,-0.42789927,0.18411066,-0.97352016,-0.80150026,-0.03368953,-0.27963305,-0.88084793,-0.92057496,0.051686082,0.6663641,0.259471
-0.014669529,-0.37414142,1.727977,-1.0872765,-1.2943947,-0.3790603,0.7274557,-0.5229813,-1.6561732,0.09380038,0.51862776,-0.8741963,0.7626989,0.8017754,-0.421261,0.13398309,-0.46724895,-1.4862587,0.1665339,-0.14184412,-0.22261012,0.30753744,-1.0963656,-1.1248544,0.15871501,0.091278605,-0.9940949,-0.60440797,-0.015630553,0.5367433,0.26815578
0.1152478,-0.07907818,1.9071506,-0.72953206,-1.1223942,-0.34933826,0.46986344,-1.1421705,-1.302508,0.45788243,0.84995466,-0.983176,0.6198493,1.1223313,-0.57133806,0.27558047,-0.5598514,-1.1899735,0.14973274,0.020184252,-0.28211278,0.21551858,-0.93404853,-0.9404332,0.41350558,0.008438441,-1.0377,-0.49388716,0.116803825,0.6360532,0.3997361
0.9124229,-0.32359982,2.3577175,-0.44431043,-1.1923134,-0.42498082,0.39896798,0.045681257,-0.76937366,0.2848632,0.24596915,-0.4945579,0.1760874,0.82118666,0.30042782,0.23200162,-0.8318577,-1.5491916,0.29012436,0.41130823,-0.9109032,0.035475686,-0.75759816,-1.3176054,0.27439082,-0.15528858,-0.6025061,-0.7168162,0.06531133,0.8449825,0.028700676
0.561713,-0.5833561,1.9266151,-0.89356,-0.9506826,-0.4898551,0.59751946,-0.44242054,-1.7021856,0.64087343,0.8227838,-0.7024217,0.7283472,1.1869876,-0.78028584,0.43057862,-0.70936143,-1.0255672,0.30293196,0.01316765,-0.6948248,-0.1288483,-0.6607208,-0.8351238,0.18343328,0.019279351,-1.0206944,-0.626832,-0.17008567,0.61720145,0.218533
0.5565737,-0.34455425,2.506465,-0.6082472,-1.0612222,-0.10008483,0.12943192,-0.6060805,-0.89676136,0.42282936,0.26060855,-0.54686034,-0.012705678,0.870313,0.52304286,0.2158598,-0.82900894,-1.4250205,0.0533633,0.3119831,-0.8980179,0.1811962,-0.7898422,-1.0567048,0.11272832,-0.041867126,-0.6610139,-0.9935637,-0.042302523,0.9010048,0.069230326
0.18595146,-0.27370384,1.9379042,-1.1732031,-1.6206275,-0.10438044,0.31837192,-0.11702467,-1.6034939,0.42544675,0.59583133,-0.1552358,0.39505237,0.54601914,0.1930208,0.57316035,-0.71408993,-1.4635714,0.026570057,0.12323693,-0.30902198,0.18414341,-0.7100905,-1.1842095,-0.12197664,0.19907,-0.6156869,-1.1172059,0.44370288,0.8645963,0.039420854
0.20206614,-0.4035326,1.9876447,-0.7022807,-1.6053197,0.1402247,0.046105575,-0.7601154,-1.1347272,0.40166998,0.62093794,-0.6066349,0.124932624,1.1791366,-0.11147432,0.28536975,-1.002497,-1.2717087,-0.21878433,0.12629588,-0.060356393,0.1606075,-0.33670342,-0.92439044,0.0040863403,0.001970455,-0.766706,-1.0230085,0.36540627,1.0674262,-0.044523023
0.3941202,-0.4829536,2.2071357,-0.62704676,-1.0822495,-0.44519785,0.32123768,-0.5599082,-1.0093832,0.6951096,0.6753127,-0.5349706,0.05781383,0.8455275,0.3053201,0.4118751,-0.7713778,-1.462682,0.08686148,0.41908854,-0.781833,0.03839544,-0.91126734,-1.2295161,0.37390596,-0.23623239,-0.6017992,-0.78798187,-0.016603727,0.98314726,0.0013603003
-0.0039652498,-0.6055665,1.8454077,-0.9308252,-1.3909404,-0.5759852,0.7407945,-0.4755704,-1.1825011,0.8407885,0.875685,-1.0592443,-0.0025994957,1.3590394,-0.5397966,0.29057404,-0.98313385,-0.8465889,0.2065365,0.16768768,-0.6034321,-0.23485628,-0.5868131,-0.7595723,0.12236068,0.24875765,-0.5507987,-0.63957703,-0.018924067,0.9442065,0.05557457
0.21938375,0.024057558,2.0510333,-0.6483681,-1.8733996,-0.290716,0.34571233,-0.5478653,-1.0787227,0.14685299,0.6273126,-0.49282008,0.22859718,0.95655143,0.011738493,0.5290547,-0.94275004,-1.6724218,0.083653204,-0.1440626,0.25097904,0.0006131465,-0.63661486,-1.0230763,0.13150428,0.17714487,-0.35713875,-1.0845633,0.7973502,0.9781825,-0.13286835
0.2837442,0.073605284,2.1631505,-0.5698713,-1.6690586,-0.18966979,0.27530387,-0.7303958,-1.0541328,-0.10897058,0.6105953,-0.4937359,0.14849345,1.0488863,-0.021649554,0.5278807,-0.7715612,-1.697908,0.22470291,-0.19997323,0.0679505,0.0062139374,-0.6463439,-1.0032461,0.21506551,0.123112164,-0.44236836,-1.172666,0.80586344,0.88043475,-0.059354566
-0.030327627,-0.2390431,1.8486617,-0.6567575,-1.738194,-0.14618121,0.48141024,-0.81284744,-0.97586775,0.93861,0.72082645,-1.1932645,0.32507652,1.0692337,-0.07722338,0.25989184,-0.93099743,-1.0856289,0.28095347,-0.08145019,-0.7152949,0.49933806,-0.7032595,-0.48069414,0.3128885,0.48451057,-0.8742382,-0.5473501,-0.048967488,0.813505,0.21618742
0.39632875,-0.6534128,1.7964644,-0.83654064,-1.434437,-0.47361523,0.856371,-0.38536912,-1.2026528,0.72410196,0.7729449,-1.2088999,0.111926205,1.165022,-0.6578198,0.44861248,-1.0364395,-0.9405191,0.26986727,0.23352495,-0.5937667,-0.18598956,-0.47727045,-0.8465604,0.02560491,0.48633736,-0.5692482,-0.650033,0.23956242,0.95620394,0.05992622
0.1531045,0.14233081,1.7543736,-0.9624052,-1.349192,-0.18889733,0.36507517,-0.6853037,-1.2085787,0.5553361,0.5524716,-0.56399983,0.33912882,1.1403736,-0.90531176,0.32877254,-0.98701817,-1.4068413,-0.19599533,-0.07472786,-0.5049297,0.39255768,-0.56942546,-0.76156527,0.028634086,0.19493334,-0.8588089,-0.85925865,0.24662662,0.9670006,-0.058187414
0.07694311,-0.6924006,1.8148819,-0.7357579,-1.6660705,0.050999794,-0.030031484,-0.6941158,-1.153082,0.13408205,0.67662907,-0.7155207,0.055132892,1.213002,0.13865738,0.1871812,-0.9434444,-1.4484429,-0.122585185,-0.043247983,-0.40989622,0.13568777,-0.16984668,-1.1078156,-0.53208435,-0.0032382514,-1.0123578,-0.96546894,-0.06827487,0.86040884,0.15254205
0.52643645,-0.33660626,2.1429994,-0.8505845,-1.4120936,-0.34696215,0.04037883,0.009165733,-0.98587346,0.50574946,0.13457252,-0.38151184,0.26790467,0.8122773,0.1635216,0.011001565,-1.0198148,-1.4377623,0.020140285,0.21921666,-0.7149067,0.324011,-0.6726406,-0.80818594,-0.030970505,-0.26286513,-0.7360147,-0.98582095,-0.07491443,1.320271,-0.13737552
0.31483117,-0.37389368,1.9570993,-0.70215714,-1.3167297,-0.35607538,0.6996698,-0.5996184,-1.1615027,0.6694979,0.81606793,-1.1670787,0.331301,0.98826003,-0.54960203,0.21296297,-1.0120579,-1.2699827,0.11475013,0.17199561,-0.48030642,0.07912995,-0.706582,-0.8449864,0.052968763,0.4856998,-0.6689842,-0.66957366,0.25677437,0.7685453,-0.12647949
0.83597445,-0.50422955,2.256987,-0.62742364,-1.1906105,-0.3630865,0.47007838,-0.45277092,-1.1128516,0.3499345,0.47389644,-0.6022486,0.098721355,0.5864242,0.20739543,0.7088857,-0.61191875,-1.5596602,0.15771095,0.3230721,-0.851709,0.115683585,-0.7866182,-1.2579218,0.33275226,0.07576977,-0.7393548,-0.82151306,0.46174568,0.7053549,0.061820466
0.36786738,-0.143294,1.990603,-0.8607942,-1.2985716,-0.3198781,0.6347675,-0.65302,-1.2569379,0.5239822,0.78477335,-0.95511633,0.28877392,1.0493767,-0.8932039,0.372616,-0.95675725,-1.0256679,-0.047407202,0.209337,-0.40666592,0.062014434,-0.5548896,-0.8122026,0.09026164,0.18053539,-0.6149903,-0.71739596,0.5662909,0.9305704,-0.09833432
0.12290885,-0.29489693,1.8686378,-0.71860635,-1.7511774,0.019622339,0.21078429,-0.44776386,-1.3494759,0.3252003,0.7123082,-0.6389635,0.22377327,0.9161184,0.1460295,0.4500246,-0.8920405,-1.4010313,-0.066134304,-0.07542997,-0.015586765,0.18436034,-0.4849405,-0.8545471,-0.09539971,0.14688437,-0.6180529,-1.1706758,0.47500253,1.0341339,-0.03315708
-0.070498474,-0.29909712,1.9565628,-0.813805,-1.5862647,-0.5071094,0.4952814,-0.81628364,-1.1752826,1.1730577,1.0342133,-0.8150183,0.17537071,1.1878157,0.08480559,0.52825123,-0.97105485,-0.93313265,0.1539195,-0.005311588,-0.7418829,0.14822446,-0.6354983,-0.61727643,0.42920133,-0.06966549,-0.8083463,-0.5622341,-0.29501697,0.8786862,0.122924246
0.38038287,-0.56832945,1.7032037,-1.156516,-1.2800659,-0.81947917,0.86752605,-0.29367802,-1.2551461,0.7424202,0.78789175,-1.2394893,-0.054684278,1.2238908,-0.55607665,0.23179378,-0.8729055,-0.84704566,0.3955341,0.47727436,-0.5621986,-0.05835507,-0.60718733,-0.9475038,0.08116622,0.28155124,-0.6894756,-0.78906626,0.12793685,0.820232,0.39133042
