0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-0.26827973,-0.24057741,-0.16483852,0.19857073,0.39759365,-1.2922901,0.31110317,-0.7059755,0.6922846,-0.5005139,-0.79826355,0.42677703,0.7643342,0.37470376,-1.7405412,-0.27860278,0.28844476,0.69668525,-0.91309214,0.0534636,0.0075256624,1.525557,-1.6952022,-1.2135265,-0.56350577,-0.16407143,0.30962014,-1.241638,-1.5338807,0.41601706,0.15038604,0.47175777,-0.89293313,-0.062208552
-0.28320673,0.073504865,0.35068175,0.43017507,0.17481446,-1.2540568,0.42506793,-0.736884,0.33183217,-0.109967135,-0.6092106,0.3015433,1.4969313,0.27039656,-1.7316223,-0.0684533,0.27758262,0.3229744,-0.93796706,-0.5887934,-0.17685747,1.0953431,-1.8535169,-0.9633825,-0.49005643,-0.14137208,0.040380448,-1.1185688,-1.4001135,0.47266033,0.16610146,0.6038816,-0.7908352,-0.3544448
-0.4254104,-0.11796108,-0.40157846,0.5582434,0.03567185,-1.2558589,0.3471111,-0.727091,0.43518382,-0.4408259,-0.6408729,0.3288653,1.3276823,0.5177085,-1.6728266,-0.4236962,0.42100558,0.2988032,-1.0378362,-0.54352385,0.084060036,1.3889598,-1.5366045,-0.7836209,-0.9376731,0.06963817,-0.1258182,-1.350584,-1.5143889,0.6695199,0.33959615,0.53556055,-0.79853463,-0.13782726
-0.308707,0.038563784,-0.17931451,0.45659178,0.14333484,-1.2298307,0.26900387,-0.8948618,0.4283268,-0.44855136,-0.6526966,0.4841047,1.4289637,0.2686768,-1.6632689,-0.08193009,0.2694594,0.26360178,-0.806725,-0.7403695,-0.046441372,1.2430267,-1.687218,-1.047529,-0.626288,-0.24521884,-0.038554322,-1.133836,-1.5021383,0.4373097,0.398806,0.63133,-0.61117256,-0.26480338
-0.31153885,-0.108961485,-0.07957651,0.117681436,0.33311373,-1.3145344,0.59913737,-0.66071826,0.8670206,-0.43604037,-1.0344507,0.5389698,0.74158555,0.3657976,-1.6792314,-0.1836201,0.2945015,0.7165535,-0.9681373,0.18196613,0.05733697,1.5212467,-1.4998366,-1.2162113,-0.34019837,-0.29253665,0.34787396,-1.3434463,-1.3386533,0.32355544,0.13967636,0.514809,-0.90943354,0.07689419
-0.4616663,-0.06008725,-0.12384836,0.51103175,0.15006,-1.2390435,-0.0074686357,-0.8234547,0.67582834,-0.4051228,-0.8388851,0.52833426,1.4011779,0.4836646,-1.5374683,-0.11202313,0.5194427,0.2864407,-1.4259363,-0.14010823,0.17068376,1.2147129,-1.4791577,-0.98882335,-0.45805418,-0.04131151,0.07825684,-1.4958528,-1.4211367,0.7541168,0.39867178,0.32649305,-0.65215147,0.11207302
-0.24525274,-0.029867928,-0.038978085,0.41503236,0.25291014,-1.2717323,0.423824,-0.83176786,0.51976806,-0.5116769,-0.6883834,0.52310324,1.2526906,0.23247588,-1.6914682,-0.12806013,0.37445554,0.47826713,-0.84315336,-0.42367437,-0.12334824,1.2542213,-1.621044,-1.1088877,-0.55569893,-0.18520436,-0.0071975696,-1.224484,-1.5154376,0.40897167,0.2655912,0.6213513,-0.71620715,-0.21444221
-0.3006576,0.13655804,-0.21218054,0.30332,0.14485377,-1.2908058,0.02675648,-1.0057398,0.3414413,-0.430436,-0.37107778,0.3955086,1.313498,0.28322276,-1.5590831,-0.079384156,0.33502543,0.1000175,-1.0293275,-0.63663846,-0.2230236,1.2244564,-1.8963255,-0.81825554,-0.38173896,-0.09306513,0.09881505,-1.0910544,-1.5270878,0.45883167,0.22025508,0.57236034,-0.7599287,-0.32918605
-0.35536465,-0.000709615,-0.15178145,0.39062664,0.2449014,-1.3195719,-0.08378595,-0.9394363,0.34838507,-0.5630134,-0.5895026,0.41078344,1.0361245,0.22197847,-1.6363665,-0.13190149,0.40265107,0.35377494,-1.1212145,-0.46107745,-0.024675095,1.2485756,-1.8856113,-0.94053334,-0.3633279,-0.06841294,-0.07772577,-1.3008741,-1.4756535,0.5657315,0.07571927,0.55848557,-0.7535948,-0.19755606
-0.33859727,0.022656284,-0.0087304,0.47294122,0.18709372,-1.1048272,0.44053796,-1.0157157,0.65477926,-0.23443948,-0.55901176,0.59179413,1.4636121,0.20671049,-1.7007303,0.20038183,0.264705,0.21165588,-0.53455174,-0.55398345,-0.027101127,0.98658013,-1.8497117,-1.0734699,-0.1471834,-0.3985946,0.046505947,-0.97879183,-1.345055,0.30601516,0.46615115,0.7796986,-0.78179014,-0.22338636
